name	CD_7_long_frac	CD_7_short_frac	TD_31_long_frac	TD_31_short_frac	TD_92_long_frac	TD_92_short_frac	taxonomy_lvl
d__Bacteria	90.34162800506115	95.00783927406935	99.19253604749788	97.5789678765718	99.60000531554398	97.08932835307444	D
d__Eukaryota	0.7357420685130512	1.5663748329240261	0.6683630195080577	1.6240975422619868	0.244515023056172	1.9289652787173355	D
d__Viruses	8.922629926425794	1.2489189201689028	0.13910093299406276	0.16093348450870848	0.15282188941010752	0.2013283050511702	D
d__Archaea	0.0	2.176866972837725	0.0	0.6360010966575044	0.0026577719897410003	0.7803780631570587	D
