name	CD_7_long_frac	CD_7_short_frac	TD_31_long_frac	TD_31_short_frac	TD_92_long_frac	TD_92_short_frac	taxonomy_lvl
Sulfuricellaceae	0.0	0.0008425512451703758	0.0	0.0001767477703268773	0.0	0.0	F
Rhodocyclaceae	0.0	0.0004814578543830719	0.0	0.0009426547750766791	0.0	0.004668134535637317	F
Zoogloeaceae	0.0	0.0018054669539365198	0.0	0.00011783184688458488	0.0	0.0	F
Neisseriaceae	0.0	0.025396901818707043	0.0	0.016614290410726467	0.0	0.00912879642524631	F
Chromobacteriaceae	0.0	0.10580036350068006	0.0	0.03540846998881776	0.0	0.013848799122390707	F
Alcaligenaceae	0.0	0.0	0.0	0.0007069910813075092	0.0	0.0	F
Oxalobacteraceae	0.0	0.0004814578543830719	0.0	0.0018263936267110656	0.0	0.0012967040376770326	F
Sphaerotilaceae	0.0	0.02720236877264356	0.0	0.009426547750766791	0.0	0.00715780628797722	F
Comamonadaceae	0.0	0.04730323419313682	0.0	0.015200308248111449	0.0	0.023703749808736154	F
Burkholderiaceae	0.0	0.37156509912013574	0.0	0.11270616154510545	0.0	0.19787703614951516	F
Rickettsiaceae	0.0	0.0	0.0	0.0007069910813075092	0.0	0.0001556044845212439	F
Candidatus_Paracaedibacteraceae	0.0	0.00012036446359576798	0.0	0.0	0.0	0.0003112089690424878	F
Geminicoccaceae	0.0	0.023230341473983222	0.0	0.004359778334729641	0.0	0.0009336269071274633	F
Caulobacteraceae	0.0	0.023711799328366295	0.0	0.0021798891673648203	0.0	0.004460661889608992	F
Sphingosinicellaceae	0.0	0.00012036446359576798	0.0	5.891592344229244e-05	0.0	5.18681615070813e-05	F
Zymomonadaceae	0.0	0.001083280172361912	0.0	0.0035938713299798392	0.0	0.0	F
Erythrobacteraceae	0.0	0.0016851024903407517	0.0	0.0006480751578652169	0.0	0.0009336269071274633	F
Sphingomonadaceae	0.0	0.056089840035627885	0.0	0.02827964325230037	0.0	0.012292754277178268	F
Thalassobaculaceae	0.0	0.0	0.0	0.00011783184688458488	0.0	5.18681615070813e-05	F
Novispirillaceae	0.0	0.000361093390787304	0.0	0.0	0.0	5.18681615070813e-05	F
Thalassospiraceae	0.0	0.007221867815746079	0.0	0.0024744687845762825	0.0	0.0021784627832974147	F
Acetobacteraceae	0.0	0.031054031607708137	0.0	0.00771798597094031	0.0	0.034025513948645336	F
Azospirillaceae	0.0	0.2909209085109712	0.0	0.09243908388095684	0.0	0.07619432925390243	F
Roseobacteraceae	0.0	0.04959015900145641	0.0	0.025628426697397212	0.0	0.03459606372522323	F
Paracoccaceae	0.0	0.15502942911134915	0.0	0.07582479347023037	0.0	0.06665058753659947	F
Terrirubraceae	0.0	0.000361093390787304	0.0	5.891592344229244e-05	0.0	0.0	F
Bartonellaceae	0.0	0.000361093390787304	0.0	0.0005891592344229244	0.0	0.0003112089690424878	F
Xanthobacteraceae	0.0	0.000361093390787304	0.0	0.00011783184688458488	0.0	0.0001037363230141626	F
Devosiaceae	0.0	0.0004814578543830719	0.0	0.0	0.0	0.0	F
Amorphaceae	0.0	0.0008425512451703758	0.0	0.00011783184688458488	0.0	0.0001037363230141626	F
Beijerinckiaceae	0.0	0.0013240090995534479	0.0	0.0008837388516343866	0.0	0.0005705497765778944	F
Lichenihabitantaceae	0.0	0.0015647380267449838	0.0	0.00023566369376916977	0.0	0.0	F
Aurantimonadaceae	0.0	0.0019258314175322876	0.0	0.0011194025454035563	0.0	0.0014523085221982764	F
Brucellaceae	0.0	0.0030091115898942	0.0	0.0015318140094996034	0.0	0.001919121975762008	F
Chelatococcaceae	0.0	0.0033702049806815034	0.0	0.000530243310980632	0.0	0.0001037363230141626	F
Nitrobacteraceae	0.0	0.008666241378895295	0.0	0.003181459865883792	0.0	0.002593408075354065	F
Stappiaceae	0.0	0.012277175286768334	0.0	0.0032992917127683766	0.0	0.0007261542610991382	F
Methylocystaceae	0.0	0.014323371167896391	0.0	0.0040651987175181785	0.0	0.0008817587456203822	F
Boseaceae	0.0	0.01733248275779059	0.0	0.002356636937691698	0.0	0.0003112089690424878	F
Phyllobacteriaceae	0.0	0.07799617241005766	0.0	0.01761586110924544	0.0	0.02951298389752926	F
Methylobacteriaceae	0.0	0.08377366666265451	0.0	0.025923006314608678	0.0	0.03361056865658869	F
Rhizobiaceae	0.0	0.8813086024482131	0.0	0.2361939370801504	0.0	0.34061821661700287	F
Cellvibrionaceae	0.0	0.00012036446359576798	0.0	0.0	0.0	0.0	F
Sedimenticolaceae	0.0	0.0006018223179788399	0.0	0.0	0.0	0.0	F
Chromatiaceae	0.0	0.0006018223179788399	0.0	0.0	0.0	0.0003112089690424878	F
Methylococcaceae	0.0	0.0016851024903407517	0.0	0.003947366870633594	0.0	0.0034751668209744473	F
Francisellaceae	0.0	0.00012036446359576798	0.0	0.0001767477703268773	0.0	0.0002074726460283252	F
Thiotrichaceae	0.0	0.0012036446359576798	0.0	0.0034760394830952537	0.0	0.0014004403606911952	F
Piscirickettsiaceae	0.0	0.0034905694442772714	0.0	0.0010015706985189716	0.0	0.0023859354293257395	F
Pasteurellaceae	0.0	0.0064996810341714705	0.0	0.0020620573204802356	0.0043167952112351795	0.015508580290617309	F
Alteromonadaceae	0.0	0.0020461958811280557	0.0	0.003947366870633594	0.0	0.002074726460283252	F
Pseudoalteromonadaceae	0.0	0.004814578543830719	0.0	0.003181459865883792	0.0	0.004253189243580667	F
Shewanellaceae	0.0	0.007101503352150312	0.0	0.002827964325230037	0.0	0.007832092387569278	F
Legionellaceae	0.0	0.030933667144112373	0.0	0.005891592344229244	0.0	0.008973191940725066	F
Vibrionaceae	0.0	0.043210842430880705	0.0	0.03087194388376124	0.0	0.00995868700935961	F
Moraxellaceae	0.0	0.07378341618420577	0.0	0.016025131176303546	0.0	0.018828142627070513	F
Rhodanobacteraceae	0.0	0.0	0.0	0.0002945796172114622	0.0	0.0006224179380849756	F
Lysobacteraceae	0.0	0.09436573945908211	0.0	0.027160240706896818	0.0	0.030446610804656722	F
Aeromonadaceae	0.0	0.0996617758572959	0.0236540826946731	0.04848780499300668	0.0	0.09076928263739227	F
Marinobacteraceae	0.0	0.0	0.0	0.0002945796172114622	0.0	5.18681615070813e-05	F
Pseudomonadaceae	0.0	0.15960327872798835	0.0	0.03481931075439483	0.0	0.06540575166042953	F
Zooshikellaceae	0.0	0.00024072892719153595	0.0	0.0	0.0	0.0	F
Halomonadaceae	0.0	0.016610295976215984	0.0	0.0032403757893260847	0.0	0.0018153856527478454	F
Oceanospirillaceae	0.0	0.1910184037264838	0.0	0.02892771841016559	0.0	0.045592113964724464	F
Bruguierivoracaceae	0.0	0.0	0.0	5.891592344229244e-05	0.0	0.0	F
Hafniaceae	0.0	0.0	0.0	5.891592344229244e-05	0.0	0.0005705497765778944	F
Erwiniaceae	0.0	0.0210637811292594	0.0	0.02462685599887824	0.0	0.01877627446556343	F
Morganellaceae	0.0	0.04140537547694419	0.0	0.011311857300920148	0.0	0.021525287025438742	F
Yersiniaceae	0.0	0.1041152610103393	0.0	0.024744687845762826	0.0	0.039575407229903034	F
Enterobacteriaceae	3.4604651162790696	17.25857897714279	2.166713974832056	0.7239588672588895	10.732991826867734	24.568910742674273	F
Haliscomenobacteraceae	0.0	0.0	0.0	0.0	0.0	0.0001037363230141626	F
Saprospiraceae	0.0	0.00024072892719153595	0.0	0.0	0.0	0.0	F
Sphingobacteriaceae	0.0	0.004453485153043416	0.0	0.018853095501533582	0.0	0.007417147095512626	F
Leadbetterellaceae	0.0	0.00012036446359576798	0.0	0.0016496458563841883	0.0	0.0018153856527478454	F
Catalimonadaceae	0.0	0.00012036446359576798	0.0	0.0	0.0	0.0	F
Cytophagaceae	0.0	0.00024072892719153595	0.0	0.0007659070047498017	0.0	0.0014004403606911952	F
Spirosomataceae	0.0	0.000361093390787304	0.0	0.0001767477703268773	0.0	0.00046681345356373166	F
Bernardetiaceae	0.0	0.0019258314175322876	0.0	0.0016496458563841883	0.0	0.004253189243580667	F
Flammeovirgaceae	0.0	0.014804829022279463	0.0	0.013609578315169554	0.0	0.00601670673482143	F
Hymenobacteraceae	0.0	0.01865649185734404	0.0	0.034878226677837125	0.0	0.01078857759347291	F
Persicobacteraceae	0.0	0.025396901818707043	0.0	0.03794185469683633	0.0	0.011670336339093293	F
Flavobacteriaceae	0.0	0.0244339861099409	0.0	0.031166523500972706	0.0	0.012137149792657025	F
Weeksellaceae	0.0	0.09412501053189057	0.0	0.018028272573341487	0.001438931737078393	0.014626821544996928	F
Dysgonomonadaceae	0.0	0.00012036446359576798	0.0	0.0	0.0	0.0	F
Porphyromonadaceae	0.0	0.004814578543830719	0.009461633077869241	0.015141392324669156	0.0	0.001711649329733683	F
Rikenellaceae	0.0	0.011554988505193728	0.0	0.005007853492594858	0.0	0.0005705497765778944	F
Muribaculaceae	0.0	0.022387790228812845	0.0	0.033699908208991276	0.0	0.007832092387569278	F
